customer_id,country,age,gender,membership_tier,registration_date,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment,churned,data_snapshot_date
C00208,United States,35,Male,Free,2025-12-11,153.0,3.0,121.0,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C00209,Brazil,38,Female,Free,2026-01-03,155.0,5.0,286.96,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C00210,France,18,Female,Free,2024-09-04,2070.0,1.0,15.18,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00211,Brazil,18,Female,Free,2025-03-19,1806.0,1.0,575.75,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C00212,Sweden,41,Male,Free,2024-10-12,1446.0,1.0,387.54,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C00213,United States,36,Female,Gold,2024-02-03,1081.0,3.0,644.92,1.0,3.0,5.0,9.0,At Risk,0,2026-03-30
C00214,United States,18,Female,Free,2024-10-31,1217.0,3.0,315.26,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C00215,United States,42,Male,Free,2024-12-03,,,,,,,,No orders in window,0,2026-03-30
C00216,Canada,35,Female,Platinum,2025-07-21,1743.0,2.0,162.22,1.0,3.0,2.0,6.0,Regular,1,2026-03-30
C00217,Netherlands,55,Female,Free,2023-04-24,1045.0,5.0,421.46,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C00218,United Kingdom,23,Female,Silver,2026-03-02,632.0,4.0,361.09,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C00219,France,55,Male,Free,2026-03-19,1775.0,1.0,42.46,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00220,Mexico,48,Female,Free,2024-12-07,434.0,3.0,223.65,3.0,3.0,2.0,8.0,Loyal Customers,1,2026-03-30
C00221,Italy,53,Male,Gold,2026-02-19,518.0,2.0,74.54,3.0,3.0,1.0,7.0,Loyal Customers,1,2026-03-30
C00222,United States,60,Female,Platinum,2023-03-11,268.0,2.0,135.86,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C00223,India,40,Female,Free,2026-03-08,454.0,3.0,753.01,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C00224,India,48,Female,Free,2025-12-17,640.0,5.0,599.9100000000001,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C00225,United States,40,Male,Free,2024-09-25,1064.0,6.0,1174.56,1.0,3.0,5.0,9.0,At Risk,0,2026-03-30
C00226,United States,27,Other,Free,2023-06-27,738.0,3.0,129.96,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C00227,India,22,Female,Silver,2024-12-06,,,,,,,,No orders in window,0,2026-03-30
C00228,Poland,23,Male,Silver,2026-02-27,988.0,5.0,663.48,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C00229,South Africa,34,Female,Silver,2024-10-16,1982.0,1.0,116.81,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00230,Italy,58,Female,Silver,2025-06-13,418.0,3.0,277.64,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C00231,United Kingdom,39,Male,Gold,2025-10-08,826.0,4.0,194.41,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C00232,Mexico,40,Male,Free,2025-12-30,1529.0,1.0,196.27,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C00233,France,63,Male,Gold,2025-01-29,1558.0,1.0,165.41,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C00234,India,57,Male,Gold,2026-02-21,726.0,5.0,509.27,2.0,3.0,4.0,9.0,At Risk,1,2026-03-30
C00235,United States,46,Male,Gold,2025-10-18,2143.0,1.0,104.51,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00236,France,36,Female,Free,2025-02-19,883.0,5.0,356.62,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C00237,Germany,41,Other,Free,2022-07-24,3.0,5.0,517.25,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C00238,United Kingdom,50,Female,Free,2025-02-22,382.0,3.0,378.53,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C00239,United Kingdom,18,Male,Free,2022-05-15,1066.0,6.0,326.1,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C00240,United States,33,Male,Free,2025-01-25,640.0,8.0,457.47,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C00241,France,29,Other,Platinum,2024-12-22,69.0,4.0,384.76,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C00242,Mexico,47,Male,Platinum,2025-08-19,586.0,6.0,1155.73,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C00243,South Korea,65,Male,Silver,2025-11-05,421.0,3.0,245.77,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C00244,Germany,45,Female,Silver,2025-07-26,124.0,3.0,473.24,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C00245,United States,45,Female,Free,2025-12-31,569.0,2.0,89.75999999999999,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C00246,Canada,18,Male,Silver,2024-04-03,133.0,5.0,809.64,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C00247,France,46,Male,Free,2023-09-30,293.0,6.0,779.86,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C00248,Spain,38,Other,Free,2024-09-13,1929.0,1.0,388.95,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C00249,United States,50,Female,Gold,2026-02-17,364.0,5.0,1257.57,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C00250,Uae,46,Male,Gold,2026-03-29,245.0,3.0,183.24,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C00251,United States,52,Female,Silver,2025-09-10,608.0,3.0,649.6,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C00252,India,23,Male,Free,2024-01-18,2057.0,1.0,118.44,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00253,United States,28,Female,Silver,2024-10-14,550.0,2.0,393.12,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C00254,India,66,Female,Silver,2024-02-05,651.0,2.0,162.69,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C00255,United States,35,Male,Gold,2025-09-29,334.0,2.0,896.18,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C00256,India,33,Female,Free,2025-01-12,708.0,5.0,861.2,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C00257,United Kingdom,42,Male,Gold,2026-01-04,,,,,,,,No orders in window,0,2026-03-30
C00258,India,22,Female,Free,2026-03-20,44.0,1.0,38.36,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C00259,India,18,Male,Free,2024-02-04,912.0,5.0,479.64,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C00260,United Kingdom,36,Female,Free,2023-04-11,1786.0,1.0,66.32,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00261,France,35,Female,Free,2023-07-27,1586.0,1.0,43.3,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00262,United States,47,Female,Free,2023-03-14,94.0,4.0,393.44000000000005,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C00263,Germany,25,Female,Silver,2023-07-02,1390.0,1.0,94.84,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00264,India,18,Female,Free,2025-11-15,2.0,4.0,529.4300000000001,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C00265,Mexico,18,Male,Gold,2025-03-25,354.0,3.0,220.73,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C00266,United States,34,Female,Silver,2025-06-01,590.0,2.0,430.31,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C00267,United States,41,Female,Gold,2026-02-24,47.0,5.0,1207.85,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C00268,Australia,34,Male,Free,2026-01-10,381.0,1.0,30.17,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C00269,Italy,18,Male,Free,2025-12-01,745.0,3.0,300.42,2.0,3.0,3.0,8.0,At Risk,1,2026-03-30
C00270,Australia,37,Male,Free,2024-02-17,407.0,3.0,1021.95,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C00271,India,35,Female,Free,2025-11-19,1705.0,3.0,109.59,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00272,India,43,Female,Free,2026-01-25,555.0,2.0,157.81,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C00273,South Africa,40,Female,Free,2024-08-01,2240.0,1.0,76.0,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00274,Uae,24,Male,Free,2022-06-04,257.0,3.0,1913.44,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C00275,United States,29,Male,Silver,2024-04-21,335.0,3.0,170.0,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C00276,India,25,Female,Silver,2024-09-29,1328.0,1.0,185.95,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C00277,United States,34,Male,Silver,2025-11-13,586.0,2.0,485.4,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C00278,Australia,37,Female,Platinum,2025-09-15,97.0,2.0,139.64,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C00279,India,32,Female,Silver,2026-02-09,1374.0,2.0,280.36,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C00280,United Kingdom,34,Female,Free,2024-05-12,1439.0,1.0,45.13,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00281,Australia,32,Female,Free,2025-12-06,1494.0,3.0,527.12,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C00282,United States,26,Female,Free,2022-01-21,260.0,2.0,175.48000000000002,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C00283,India,37,Male,Platinum,2024-11-24,992.0,4.0,307.01,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C00284,France,39,Male,Silver,2024-08-04,1729.0,1.0,176.12,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C00285,United Kingdom,20,Female,Free,2025-08-20,1026.0,4.0,298.04,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C00286,Canada,37,Male,Silver,2025-09-04,869.0,3.0,104.14,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C00287,Brazil,45,Female,Gold,2025-12-24,332.0,3.0,276.68,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C00288,United States,42,Female,Gold,2026-03-27,11.0,3.0,145.9,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C00289,United Kingdom,43,Female,Free,2025-07-06,1122.0,4.0,383.93,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C00290,Italy,25,Female,Silver,2025-10-19,1490.0,1.0,131.18,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00291,United States,35,Female,Silver,2025-05-05,685.0,7.0,911.54,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C00292,Germany,43,Female,Free,2025-07-12,1893.0,3.0,160.34,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C00293,South Africa,28,Male,Gold,2025-06-05,255.0,3.0,275.08,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C00294,United States,44,Female,Gold,2025-01-04,1924.0,1.0,96.81,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00295,Australia,34,Male,Free,2023-09-07,1650.0,1.0,55.82,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00296,Singapore,28,Female,Free,2025-10-22,274.0,3.0,215.91,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C00297,Canada,26,Female,Free,2024-07-10,859.0,1.0,270.41,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C00298,South Korea,49,Male,Gold,2025-11-03,248.0,5.0,929.96,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C00299,United States,47,Female,Free,2026-03-30,1486.0,3.0,364.3,1.0,3.0,3.0,7.0,At Risk,1,2026-03-30
C00300,Uae,40,Female,Free,2021-11-09,624.0,1.0,96.93,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C00301,United States,53,Female,Free,2025-04-26,545.0,2.0,739.23,3.0,3.0,5.0,11.0,Loyal Customers,1,2026-03-30
C00302,Mexico,36,Female,Silver,2022-07-04,580.0,1.0,42.7,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C00303,United States,33,Male,Silver,2025-07-27,1323.0,2.0,381.5,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C00304,United Kingdom,34,Female,Free,2026-01-08,686.0,6.0,335.91,2.0,3.0,3.0,8.0,At Risk,1,2026-03-30
C00305,United States,47,Male,Free,2021-12-21,1022.0,2.0,505.96,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C00306,France,42,Male,Free,2025-03-18,371.0,4.0,241.02,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C00307,United States,42,Male,Silver,2022-09-22,151.0,5.0,1732.2,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C00308,Italy,41,Male,Free,2022-03-01,27.0,2.0,128.5,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C00309,United States,36,Male,Free,2024-06-09,412.0,2.0,147.56,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C00310,Poland,19,Male,Free,2026-03-25,252.0,3.0,586.45,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C00311,India,40,Male,Free,2025-07-07,747.0,5.0,733.9,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C00312,United States,18,Male,Silver,2024-11-19,143.0,5.0,577.74,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C00313,India,31,Male,Free,2023-02-28,723.0,4.0,202.69,2.0,3.0,2.0,7.0,Regular,1,2026-03-30
C00314,United States,41,Male,Silver,2025-05-26,4.0,3.0,151.78,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C00315,United Kingdom,20,Male,Free,2026-01-08,880.0,3.0,379.11,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C00316,United States,42,Male,Gold,2026-03-25,453.0,1.0,65.75,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C00317,Canada,18,Female,Silver,2025-09-15,731.0,4.0,205.92,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C00318,Canada,31,Female,Free,2024-12-15,285.0,4.0,600.5,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C00319,France,35,Male,Gold,2025-03-31,82.0,2.0,88.26,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C00320,United States,37,Female,Silver,2026-03-08,882.0,2.0,415.98,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C00321,Canada,34,Male,Platinum,2026-03-03,453.0,1.0,73.73,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C00322,France,35,Male,Free,2025-02-25,206.0,10.0,1336.57,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C00323,Germany,27,Female,Platinum,2021-09-24,27.0,1.0,101.07,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C00324,United Kingdom,29,Female,Free,2025-09-23,956.0,4.0,1130.98,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C00325,United States,44,Male,Silver,2024-05-21,350.0,4.0,712.34,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C00326,United Kingdom,45,Female,Free,2025-01-16,833.0,1.0,18.43,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C00327,United Kingdom,47,Female,Gold,2023-06-27,460.0,4.0,179.07,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C00328,United Kingdom,28,Female,Free,2018-12-13,103.0,4.0,621.35,5.0,3.0,4.0,12.0,Loyal Customers,1,2026-03-30
C00329,United States,48,Male,Free,2024-12-26,350.0,3.0,572.4000000000001,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C00330,India,24,Female,Gold,2022-08-16,306.0,9.0,734.5799999999999,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C00331,Australia,45,Male,Free,2025-05-30,2133.0,1.0,42.12,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00332,Germany,29,Male,Silver,2024-06-09,820.0,2.0,180.32,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C00333,Turkey,26,Male,Gold,2025-06-05,1207.0,3.0,398.92,1.0,3.0,3.0,7.0,At Risk,1,2026-03-30
C00334,United Kingdom,49,Male,Free,2025-09-24,550.0,4.0,512.87,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C00335,United States,33,Female,Free,2023-02-02,487.0,4.0,482.63,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C00336,France,46,Female,Free,2020-11-18,484.0,7.0,557.14,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C00337,United States,22,Other,Silver,2021-01-03,44.0,8.0,865.62,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C00338,Germany,64,Female,Silver,2023-06-10,197.0,6.0,685.61,4.0,3.0,5.0,12.0,Loyal Customers,1,2026-03-30
C00339,India,47,Female,Free,2025-04-15,29.0,2.0,238.99,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C00340,Germany,27,Male,Free,2023-07-21,17.0,2.0,499.29,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C00341,India,23,Female,Free,2025-02-09,1510.0,2.0,52.8,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00342,Australia,37,Female,Free,2021-07-10,118.0,5.0,450.5,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C00343,Mexico,32,Female,Free,2020-05-22,1277.0,3.0,330.21,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C00344,United States,54,Male,Free,2023-01-13,357.0,3.0,650.53,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C00345,United States,63,Female,Free,2026-01-18,1239.0,2.0,553.41,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C00346,Sweden,49,Male,Free,2018-01-29,,,,,,,,No orders in window,0,2026-03-30
C00347,Germany,44,Male,Free,2025-05-31,,,,,,,,No orders in window,0,2026-03-30
C00348,United States,28,Female,Free,2025-07-14,245.0,2.0,363.39,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C00349,Australia,32,Male,Silver,2025-05-30,2240.0,1.0,126.31,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00350,United States,30,Male,Silver,2025-06-22,171.0,4.0,368.82,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C00351,United States,53,Female,Gold,2024-07-26,2231.0,1.0,194.92,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C00352,United States,47,Male,Free,2023-11-17,230.0,4.0,365.64,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C00353,United States,42,Male,Free,2026-03-01,703.0,3.0,359.36,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C00354,United States,43,Male,Silver,2025-12-08,19.0,2.0,209.64,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C00355,India,47,Other,Free,2025-07-06,975.0,4.0,237.82,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C00356,United States,43,Female,Free,2024-10-16,729.0,3.0,393.49,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C00357,Japan,35,Female,Gold,2026-02-14,279.0,4.0,243.89,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C00358,Canada,36,Male,Free,2025-01-03,1915.0,1.0,118.35,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00359,Netherlands,25,Male,Free,2012-04-08,370.0,5.0,1078.23,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C00360,United States,33,Male,Free,2025-05-16,221.0,2.0,83.11,4.0,3.0,1.0,8.0,Loyal Customers,1,2026-03-30
C00361,United States,53,Male,Free,2026-02-17,2254.0,1.0,67.98,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00362,Australia,41,Male,Free,2025-07-11,1528.0,1.0,76.19,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00363,Brazil,18,Male,Platinum,2021-05-27,1616.0,1.0,43.79,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00364,United Kingdom,35,Male,Silver,2026-02-09,871.0,3.0,742.0799999999999,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C00365,Italy,44,Male,Free,2025-05-06,197.0,2.0,852.29,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C00366,United States,36,Male,Free,2025-10-30,139.0,5.0,339.52,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C00367,Singapore,37,Female,Free,2025-03-08,,,,,,,,No orders in window,0,2026-03-30
C00368,United States,37,Female,Platinum,2026-02-13,1436.0,3.0,281.2,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C00369,Canada,43,Female,Free,2026-03-29,404.0,6.0,1327.48,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C00370,United States,37,Male,Free,2024-09-12,216.0,5.0,1327.34,4.0,3.0,5.0,12.0,Loyal Customers,1,2026-03-30
C00371,United States,60,Male,Free,2025-04-02,174.0,4.0,258.04,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C00372,United States,18,Female,Free,2025-04-10,1656.0,1.0,79.32,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00373,India,33,Female,Gold,2023-04-03,369.0,5.0,568.08,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C00374,United States,56,Female,Platinum,2025-08-14,932.0,1.0,27.82,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C00375,Italy,34,Male,Free,2023-08-02,435.0,5.0,283.98,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C00376,United States,37,Female,Silver,2025-11-29,301.0,2.0,354.51000000000005,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C00377,Mexico,25,Male,Free,2025-03-24,743.0,2.0,684.77,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C00378,Netherlands,36,Male,Silver,2023-02-20,1200.0,1.0,23.3,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00379,Canada,38,Male,Free,2025-03-26,87.0,4.0,211.13,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C00380,Mexico,50,Male,Free,2022-04-21,64.0,4.0,562.15,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C00381,India,38,Female,Free,2026-01-26,972.0,2.0,199.75,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C00382,Brazil,31,Female,Silver,2025-10-03,,,,,,,,No orders in window,0,2026-03-30
C00383,United States,40,Male,Free,2024-08-23,362.0,1.0,175.69,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C00384,United Kingdom,25,Female,Gold,2026-01-05,11.0,6.0,483.64,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C00385,South Korea,27,Female,Free,2025-09-16,72.0,2.0,294.25,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C00386,United States,28,Male,Free,2025-09-10,140.0,2.0,202.96,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C00387,South Korea,50,Male,Free,2026-01-07,488.0,5.0,346.79,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C00388,United States,39,Female,Gold,2025-11-19,179.0,4.0,199.91,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C00389,Germany,28,Male,Free,2026-03-25,390.0,4.0,763.0699999999999,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C00390,India,22,Female,Gold,2024-03-04,82.0,5.0,604.23,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C00391,United States,42,Male,Free,2025-03-31,420.0,3.0,223.65,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C00392,United States,50,Male,Free,2025-08-21,126.0,3.0,381.8,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C00393,United Kingdom,24,Male,Free,2024-05-17,877.0,4.0,1246.68,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C00394,United Kingdom,26,Male,Gold,2025-08-24,562.0,4.0,954.19,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C00395,United States,43,Male,Free,2025-10-08,432.0,2.0,520.3199999999999,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C00396,Germany,21,Male,Free,2023-06-03,1080.0,2.0,51.3,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00397,India,61,Female,Free,2026-01-17,1712.0,1.0,84.43,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C00398,Australia,39,Male,Gold,2026-03-22,76.0,1.0,46.52,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C00399,India,35,Male,Free,2022-12-19,56.0,5.0,1339.33,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C00400,United States,35,Male,Gold,2024-07-14,1123.0,1.0,63.2,1.0,3.0,1.0,5.0,Regular,1,2026-03-30
C00401,Poland,30,Male,Silver,2016-09-04,1269.0,3.0,463.26,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C00402,India,22,Female,Gold,2023-03-20,434.0,3.0,143.71,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C00403,Canada,44,Male,Free,2025-09-22,1221.0,1.0,213.27,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C00404,Canada,43,Female,Silver,2024-06-29,45.0,6.0,661.96,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C00405,United States,51,Female,Platinum,2026-02-06,393.0,3.0,280.78,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C00406,Canada,25,Female,Free,2026-03-01,315.0,2.0,628.29,4.0,3.0,5.0,12.0,Loyal Customers,1,2026-03-30
C00407,United States,30,Male,Gold,2024-10-18,212.0,5.0,484.71,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C00408,United Kingdom,37,Female,Silver,2025-11-04,174.0,3.0,363.01,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C00409,United States,18,Male,Free,2021-12-04,323.0,5.0,285.23,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C00410,Germany,36,Male,Silver,2025-08-22,1176.0,4.0,322.67,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C00411,Canada,20,Female,Gold,2021-08-24,636.0,5.0,1299.12,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C00412,United States,44,Female,Free,2024-06-23,153.0,3.0,1111.88,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C00413,Turkey,20,Male,Free,2025-07-28,326.0,5.0,358.53000000000003,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C00414,Netherlands,22,Female,Free,2024-10-02,231.0,3.0,148.51999999999998,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C00415,United States,34,Female,Silver,2026-01-13,161.0,2.0,310.79,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C00416,Australia,55,Male,Free,2021-07-19,624.0,3.0,449.98,3.0,3.0,4.0,10.0,Loyal Customers,1,2026-03-30
