order_id,customer_id,order_date,year,month,quarter,category,product_name,quantity,unit_price_usd,subtotal_usd,discount_pct,discount_amount_usd,shipping_fee_usd,tax_amount_usd,total_amount_usd,order_status,payment_method,device_used,session_duration_minutes,has_rating,customer_rating,returned,order_year_month,is_delivered
O000133,C00485,2020-08-31,2020,8,Q3,Health & Wellness,Multivitamin Daily,1,10.53,10.53,0,0.0,4.99,0.53,16.05,Delivered,Credit Card,Tablet,25.9,1,4.5,0,2020-08,1
O000134,C00883,2021-11-06,2021,11,Q4,Office Supplies,Notebook A5,1,76.56,76.56,40,30.62,4.99,8.27,59.2,Delivered,Credit Card,Mobile,9.0,0,,0,2021-11,1
O000135,C05080,2024-02-24,2024,2,Q1,Electronics,Bluetooth Speaker,5,100.66,503.3,15,75.5,0.0,42.78,470.58,Delivered,Debit Card,Mobile,13.8,0,,0,2024-02,1
O000136,C00616,2023-03-12,2023,3,Q1,Beauty & Personal Care,Hyaluronic Acid Moisturizer,1,23.15,23.15,0,0.0,6.99,0.0,30.14,Delivered,Credit Card,Mobile,14.4,0,,0,2023-03,1
O000137,C01354,2021-11-10,2021,11,Q4,Home & Kitchen,Shower Curtain,1,45.26,45.26,20,9.05,3.99,3.62,43.82,Delivered,Debit Card,Mobile,10.6,0,,0,2021-11,1
O000138,C00937,2021-09-08,2021,9,Q3,Beauty & Personal Care,Shampoo Argan Oil,1,28.17,28.17,10,2.82,3.99,0.0,29.34,Delivered,Debit Card,Mobile,19.0,0,,0,2021-09,1
O000139,C00684,2025-12-16,2025,12,Q4,Beauty & Personal Care,Hyaluronic Acid Moisturizer,1,20.39,20.39,0,0.0,0.0,2.45,22.84,Returned,Bank Transfer,Mobile,23.0,0,,1,2025-12,0
O000140,C01151,2022-08-16,2022,8,Q3,Sports & Outdoors,Yoga Mat Non-slip,3,66.87,200.61,0,0.0,6.99,24.07,231.67,Delivered,Paypal,Tablet,4.6,1,2.5,0,2022-08,1
O000141,C07172,2020-05-25,2020,5,Q2,Home & Kitchen,Wall Clock Modern,1,70.69,70.69,0,0.0,0.0,8.48,79.17,Delivered,Paypal,Desktop,9.0,1,4.0,0,2020-05,1
O000142,C00796,2023-05-19,2023,5,Q2,Beauty & Personal Care,Hair Dryer Pro,1,39.11,39.11,0,0.0,4.99,3.13,47.23,Delivered,Paypal,Mobile,77.1,0,,0,2023-05,1
O000143,C07771,2022-07-07,2022,7,Q3,Electronics,Gaming Mouse RGB,1,82.95,82.95,0,0.0,4.99,9.95,97.89,Delivered,Upi / Digital Wallet,Mobile,91.2,0,,0,2022-07,1
O000144,C00504,2021-04-09,2021,4,Q2,Jewelry & Accessories,Stud Earrings Gold,1,64.77,64.77,0,0.0,3.99,6.48,75.24,Delivered,Credit Card,Desktop,5.7,1,3.4,0,2021-04,1
O000145,C05714,2022-07-10,2022,7,Q3,Books,The Alchemist,1,51.12,51.12,0,0.0,9.99,4.09,65.2,Cancelled,Credit Card,Desktop,13.4,0,,0,2022-07,0
O000146,C00504,2024-03-13,2024,3,Q1,Sports & Outdoors,Water Bottle 1L,1,15.6,15.6,0,0.0,3.99,3.12,22.71,Delivered,Paypal,Desktop,7.6,0,,0,2024-03,1
O000147,C05445,2020-03-14,2020,3,Q1,Health & Wellness,Ashwagandha Extract,3,28.32,84.96,0,0.0,6.99,15.29,107.24,Delivered,Paypal,Mobile,14.6,1,3.6,0,2020-03,1
O000148,C03996,2022-11-05,2022,11,Q4,Sports & Outdoors,Jump Rope Speed,1,27.68,27.68,5,1.38,0.0,2.63,28.93,Delivered,Upi / Digital Wallet,Desktop,3.1,0,,0,2022-11,1
O000149,C04265,2021-03-15,2021,3,Q1,Health & Wellness,Collagen Peptides,1,18.02,18.02,20,3.6,4.99,1.15,20.56,Delivered,Credit Card,Mobile,14.0,1,4.3,0,2021-03,1
O000150,C07391,2021-08-24,2021,8,Q3,Books,The Lean Startup,1,37.44,37.44,20,7.49,4.99,5.39,40.33,Processing,Paypal,Mobile,4.3,0,,0,2021-08,0
O000151,C04520,2024-09-28,2024,9,Q3,Beauty & Personal Care,Hair Dryer Pro,2,43.38,86.76,5,4.34,6.99,9.89,99.3,Delivered,Debit Card,Mobile,9.3,0,,0,2024-09,1
O000152,C05686,2025-08-01,2025,8,Q3,Toys & Games,Art Supply Kit,3,35.35,106.05,15,15.91,3.99,10.82,104.95,Delivered,Credit Card,Mobile,23.5,1,3.9,0,2025-08,1
O000153,C07361,2021-09-21,2021,9,Q3,Clothing & Apparel,Winter Jacket,2,36.65,73.3,20,14.66,4.99,11.73,75.36,Delivered,Upi / Digital Wallet,Desktop,13.0,0,,0,2021-09,1
O000154,C01599,2025-04-20,2025,4,Q2,Home & Kitchen,Wall Clock Modern,1,183.4,183.4,10,18.34,3.99,29.71,198.76,Returned,Credit Card,Mobile,13.7,0,,1,2025-04,0
O000155,C06440,2021-08-06,2021,8,Q3,Electronics,USB-C Hub,1,49.6,49.6,0,0.0,4.99,0.0,54.59,Returned,Paypal,Mobile,5.2,0,,1,2021-08,0
O000156,C06594,2022-07-19,2022,7,Q3,Electronics,Smart Plug 4-Pack,2,144.81,289.62,15,43.44,0.0,49.24,295.42,Delivered,Debit Card,Tablet,41.0,1,3.9,0,2022-07,1
O000157,C04923,2021-01-07,2021,1,Q1,Toys & Games,Action Figure Set,1,41.35,41.35,0,0.0,0.0,7.44,48.79,Delivered,Credit Card,Mobile,5.8,0,,0,2021-01,1
O000158,C02673,2024-02-14,2024,2,Q1,Clothing & Apparel,Formal Dress Shirt,1,31.36,31.36,0,0.0,4.99,6.27,42.62,Delivered,Credit Card,Desktop,8.9,1,4.7,0,2024-02,1
O000159,C01457,2022-02-22,2022,2,Q1,Beauty & Personal Care,Vitamin C Serum,1,37.86,37.86,0,0.0,0.0,7.57,45.43,Delivered,Buy Now Pay Later,Mobile,16.2,0,,0,2022-02,1
O000160,C03979,2024-11-18,2024,11,Q4,Home & Kitchen,Shower Curtain,1,93.58,93.58,15,14.04,3.99,0.0,83.53,Delivered,Debit Card,Desktop,24.6,1,4.7,0,2024-11,1
O000161,C01798,2021-06-23,2021,6,Q2,Books,The Lean Startup,5,26.36,131.8,0,0.0,4.99,10.54,147.33,Delivered,Cryptocurrency,Mobile,16.5,1,4.1,0,2021-06,1
O000162,C07825,2022-03-13,2022,3,Q1,Clothing & Apparel,Formal Dress Shirt,1,43.0,43.0,0,0.0,9.99,4.3,57.29,Delivered,Bank Transfer,Mobile,4.4,0,,0,2022-03,1
O000163,C05781,2020-07-30,2020,7,Q3,Electronics,Gaming Mouse RGB,1,99.45,99.45,0,0.0,9.99,17.9,127.34,Delivered,Bank Transfer,Desktop,12.0,0,,0,2020-07,1
O000164,C04358,2021-09-10,2021,9,Q3,Travel & Luggage,"Hardshell Luggage 24""",1,79.86,79.86,0,0.0,0.0,9.58,89.44,Delivered,Credit Card,Mobile,16.4,1,3.9,0,2021-09,1
O000165,C07190,2025-07-11,2025,7,Q3,Clothing & Apparel,Winter Jacket,1,32.84,32.84,0,0.0,0.0,6.57,39.41,Delivered,Credit Card,Desktop,13.4,1,4.0,0,2025-07,1
O000166,C03049,2023-04-29,2023,4,Q2,Beauty & Personal Care,Face Wash Gel,1,51.0,51.0,0,0.0,6.99,0.0,57.99,Delivered,Credit Card,Tablet,2.3,0,,0,2023-04,1
O000167,C04613,2020-09-13,2020,9,Q3,Home & Kitchen,Knife Set 8pc,1,73.06,73.06,0,0.0,0.0,3.65,76.71,Delivered,Paypal,Desktop,11.7,0,,0,2020-09,1
O000168,C05746,2022-02-28,2022,2,Q1,Electronics,Bluetooth Speaker,1,43.25,43.25,40,17.3,4.99,4.67,35.61,Delivered,Debit Card,Mobile,9.8,0,,0,2022-02,1
O000169,C04181,2021-12-15,2021,12,Q4,Electronics,Wireless Earbuds Pro,1,71.98,71.98,0,0.0,3.99,0.0,75.97,Delivered,Upi / Digital Wallet,Desktop,19.0,1,4.7,0,2021-12,1
O000170,C05646,2020-05-27,2020,5,Q2,Sports & Outdoors,Pull-up Bar,1,91.66,91.66,25,22.92,3.99,5.5,78.23,Delivered,Debit Card,Mobile,6.2,0,,0,2020-05,1
O000171,C04857,2025-05-06,2025,5,Q2,Automotive,Car Phone Mount,2,64.25,128.5,10,12.85,4.99,11.56,132.2,Processing,Debit Card,Mobile,9.7,0,,0,2025-05,0
O000172,C03007,2023-01-30,2023,1,Q1,Clothing & Apparel,Slim Fit Jeans,1,64.55,64.55,0,0.0,0.0,0.0,64.55,Delivered,Paypal,Desktop,5.6,1,3.9,0,2023-01,1
O000173,C01308,2021-06-27,2021,6,Q2,Pet Supplies,Chew Toy Set,1,23.93,23.93,5,1.2,6.99,0.0,29.72,Delivered,Paypal,Mobile,19.3,0,,0,2021-06,1
O000174,C03154,2022-09-23,2022,9,Q3,Electronics,Portable Charger 20000mAh,3,161.44,484.32,10,48.43,0.0,34.87,470.76,Delivered,Credit Card,Desktop,13.0,1,4.4,0,2022-09,1
O000175,C04496,2021-01-12,2021,1,Q1,Home & Kitchen,Storage Containers,1,120.92,120.92,0,0.0,9.99,24.18,155.09,Cancelled,Paypal,Mobile,6.3,0,,0,2021-01,0
O000176,C01816,2021-10-08,2021,10,Q4,Pet Supplies,Dog Food Premium 5kg,1,17.56,17.56,40,7.02,4.99,1.26,16.79,Delivered,Upi / Digital Wallet,Mobile,1.5,1,3.3,0,2021-10,1
O000177,C00099,2022-06-01,2022,6,Q2,Books,Atomic Habits,3,21.98,65.94,0,0.0,0.0,0.0,65.94,Cancelled,Credit Card,Mobile,10.4,0,,0,2022-06,0
O000178,C01512,2022-04-19,2022,4,Q2,Electronics,LED Desk Lamp,1,65.8,65.8,0,0.0,3.99,6.58,76.37,Delivered,Buy Now Pay Later,Desktop,12.0,0,,0,2022-04,1
O000179,C00815,2022-07-18,2022,7,Q3,Electronics,Portable Charger 20000mAh,3,96.34,289.02,5,14.45,6.99,0.0,281.56,Delivered,Buy Now Pay Later,Mobile,5.4,1,4.6,0,2022-07,1
O000180,C02219,2025-09-03,2025,9,Q3,Electronics,Portable Charger 20000mAh,1,235.24,235.24,0,0.0,4.99,47.05,287.28,Returned,Debit Card,Desktop,4.8,0,,1,2025-09,0
O000181,C04462,2023-11-27,2023,11,Q4,Books,Clean Code,1,47.18,47.18,0,0.0,0.0,2.36,49.54,Delivered,Credit Card,Tablet,4.1,1,3.8,0,2023-11,1
O000182,C05109,2023-01-03,2023,1,Q1,Food & Grocery,Organic Green Tea,1,23.57,23.57,30,7.07,3.99,2.97,23.46,Delivered,Credit Card,Mobile,26.6,0,,0,2023-01,1
O000183,C01698,2021-01-31,2021,1,Q1,Electronics,Portable Charger 20000mAh,1,72.63,72.63,0,0.0,0.0,13.07,85.7,Delivered,Buy Now Pay Later,Desktop,10.7,1,4.5,0,2021-01,1
O000184,C06929,2022-01-17,2022,1,Q1,Home & Kitchen,Non-stick Pan,2,67.51,135.02,0,0.0,0.0,0.0,135.02,Cancelled,Credit Card,Mobile,8.6,0,,0,2022-01,0
O000185,C05390,2025-06-17,2025,6,Q2,Beauty & Personal Care,Face Wash Gel,3,25.06,75.18,0,0.0,4.99,9.02,89.19,Delivered,Cryptocurrency,Mobile,20.5,1,3.6,0,2025-06,1
O000186,C07567,2020-08-18,2020,8,Q3,Beauty & Personal Care,Electric Toothbrush,1,58.6,58.6,0,0.0,4.99,7.03,70.62,Returned,Paypal,Mobile,11.5,0,,1,2020-08,0
O000187,C06112,2020-01-09,2020,1,Q1,Clothing & Apparel,Casual Sneakers,1,56.9,56.9,0,0.0,4.99,0.0,61.89,Delivered,Credit Card,Mobile,16.4,0,,0,2020-01,1
O000188,C06219,2020-12-03,2020,12,Q4,Beauty & Personal Care,Electric Toothbrush,2,37.42,74.84,0,0.0,3.99,5.99,84.82,Cancelled,Upi / Digital Wallet,Tablet,3.1,0,,0,2020-12,0
O000189,C02011,2022-10-24,2022,10,Q4,Clothing & Apparel,Casual Sneakers,2,93.29,186.58,10,18.66,4.99,0.0,172.91,Delivered,Paypal,Mobile,8.7,1,2.7,0,2022-10,1
O000190,C07549,2022-01-15,2022,1,Q1,Clothing & Apparel,Hoodie Pullover,1,123.93,123.93,0,0.0,4.99,12.39,141.31,Delivered,Credit Card,Mobile,14.0,0,,0,2022-01,1
O000191,C02459,2020-09-24,2020,9,Q3,Electronics,LED Desk Lamp,4,159.92,639.68,0,0.0,9.99,0.0,649.67,Delivered,Upi / Digital Wallet,Desktop,19.8,0,,0,2020-09,1
O000192,C04184,2022-02-20,2022,2,Q1,Beauty & Personal Care,Vitamin C Serum,1,30.35,30.35,0,0.0,6.99,3.04,40.38,Processing,Credit Card,Mobile,20.8,0,,0,2022-02,0
O000193,C04493,2023-04-01,2023,4,Q2,Travel & Luggage,Travel Adapter Universal,1,56.01,56.01,0,0.0,4.99,0.0,61.0,Delivered,Credit Card,Mobile,13.5,1,4.5,0,2023-04,1
O000194,C01047,2023-12-25,2023,12,Q4,Electronics,Webcam 4K,1,151.96,151.96,0,0.0,4.99,15.2,172.15,Delivered,Buy Now Pay Later,Mobile,10.4,0,,0,2023-12,1
O000195,C02363,2023-02-03,2023,2,Q1,Books,Zero to One,1,24.29,24.29,0,0.0,9.99,0.0,34.28,Delivered,Upi / Digital Wallet,Mobile,14.9,1,3.6,0,2023-02,1
O000196,C01416,2021-07-07,2021,7,Q3,Beauty & Personal Care,Hyaluronic Acid Moisturizer,2,21.78,43.56,20,8.71,6.99,6.27,48.11,Cancelled,Debit Card,Desktop,5.6,0,,0,2021-07,0
O000197,C02332,2021-07-24,2021,7,Q3,Clothing & Apparel,Winter Jacket,5,39.99,199.95,10,20.0,4.99,0.0,184.94,Delivered,Credit Card,Mobile,8.1,0,,0,2021-07,1
O000198,C02196,2020-05-17,2020,5,Q2,Toys & Games,Puzzle 1000pc,1,51.27,51.27,0,0.0,0.0,9.23,60.5,Delivered,Bank Transfer,Mobile,3.3,0,,0,2020-05,1
O000199,C07173,2024-04-29,2024,4,Q2,Sports & Outdoors,Resistance Bands Set,3,71.44,214.32,0,0.0,3.99,42.86,261.17,Returned,Upi / Digital Wallet,Desktop,6.7,0,,1,2024-04,0
O000200,C06867,2020-10-22,2020,10,Q4,Electronics,Smart Watch Series 5,3,76.77,230.31,0,0.0,6.99,41.46,278.76,Delivered,Credit Card,Mobile,6.1,1,4.3,0,2020-10,1
O000201,C06183,2020-04-07,2020,4,Q2,Home & Kitchen,Storage Containers,1,110.94,110.94,15,16.64,4.99,16.97,116.26,Delivered,Credit Card,Desktop,16.7,0,,0,2020-04,1
O000202,C05524,2025-07-04,2025,7,Q3,Clothing & Apparel,Slim Fit Jeans,3,47.2,141.6,15,21.24,3.99,21.66,146.01,Delivered,Debit Card,Tablet,4.7,0,,0,2025-07,1
O000203,C07180,2022-06-02,2022,6,Q2,Clothing & Apparel,Winter Jacket,1,57.68,57.68,0,0.0,3.99,11.54,73.21,Delivered,Paypal,Desktop,15.5,1,4.1,0,2022-06,1
O000204,C00830,2021-08-23,2021,8,Q3,Books,System Design Interview,2,25.38,50.76,25,12.69,4.99,0.0,43.06,Delivered,Paypal,Mobile,2.8,0,,0,2021-08,1
O000205,C03612,2022-08-14,2022,8,Q3,Food & Grocery,Matcha Powder,1,9.35,9.35,0,0.0,0.0,1.68,11.03,Delivered,Credit Card,Desktop,26.0,1,3.0,0,2022-08,1
O000206,C07303,2023-03-30,2023,3,Q1,Electronics,Portable Charger 20000mAh,1,202.34,202.34,10,20.23,0.0,0.0,182.11,Delivered,Upi / Digital Wallet,Desktop,11.4,0,,0,2023-03,1
O000207,C04282,2025-10-05,2025,10,Q4,Electronics,Smart Plug 4-Pack,1,183.51,183.51,0,0.0,0.0,36.7,220.21,Cancelled,Credit Card,Desktop,28.3,0,,0,2025-10,0
O000208,C05389,2024-04-30,2024,4,Q2,Office Supplies,Whiteboard Markers,1,80.69,80.69,15,12.1,0.0,5.49,74.08,Delivered,Credit Card,Desktop,35.2,0,,0,2024-04,1
O000209,C01797,2024-06-05,2024,6,Q2,Clothing & Apparel,Formal Dress Shirt,2,57.35,114.7,10,11.47,0.0,12.39,115.62,Delivered,Credit Card,Desktop,5.9,1,2.3,0,2024-06,1
O000210,C00525,2024-02-22,2024,2,Q1,Electronics,Portable Charger 20000mAh,1,168.08,168.08,0,0.0,3.99,33.62,205.69,Delivered,Paypal,Mobile,14.6,1,4.2,0,2024-02,1
O000211,C07533,2022-08-21,2022,8,Q3,Office Supplies,Wireless Mouse,1,77.32,77.32,0,0.0,3.99,7.73,89.04,Delivered,Buy Now Pay Later,Mobile,31.8,0,,0,2022-08,1
O000212,C07696,2022-08-05,2022,8,Q3,Clothing & Apparel,Sports Socks 6-Pack,1,47.08,47.08,0,0.0,4.99,0.0,52.07,Delivered,Credit Card,Mobile,22.0,0,,0,2022-08,1
O000213,C06445,2020-06-05,2020,6,Q2,Sports & Outdoors,Resistance Bands Set,2,32.33,64.66,0,0.0,6.99,7.76,79.41,Delivered,Credit Card,Desktop,26.0,0,,0,2020-06,1
O000214,C07731,2023-01-20,2023,1,Q1,Clothing & Apparel,Classic White Tee,1,40.11,40.11,0,0.0,0.0,8.02,48.13,Delivered,Credit Card,Desktop,18.6,1,3.4,0,2023-01,1
O000215,C05696,2020-04-23,2020,4,Q2,Electronics,Bluetooth Speaker,2,76.89,153.78,0,0.0,9.99,30.76,194.53,Delivered,Credit Card,Desktop,8.7,0,,0,2020-04,1
O000216,C04531,2022-02-11,2022,2,Q1,Electronics,Portable Charger 20000mAh,1,93.83,93.83,15,14.07,0.0,14.36,94.12,Delivered,Cryptocurrency,Desktop,10.0,0,,0,2022-02,1
O000217,C05358,2021-10-26,2021,10,Q4,Toys & Games,Stuffed Animal Bear,1,23.43,23.43,0,0.0,3.99,1.87,29.29,Delivered,Credit Card,Mobile,9.0,0,,0,2021-10,1
O000218,C01972,2024-07-16,2024,7,Q3,Electronics,Smart Plug 4-Pack,1,116.41,116.41,5,5.82,0.0,22.12,132.71,Cancelled,Credit Card,Desktop,9.8,0,,0,2024-07,0
O000219,C03721,2023-09-22,2023,9,Q3,Sports & Outdoors,Resistance Bands Set,2,40.0,80.0,15,12.0,9.99,8.16,86.15,Delivered,Debit Card,Mobile,8.7,0,,0,2023-09,1
O000220,C04708,2025-03-14,2025,3,Q1,Toys & Games,LEGO City Set,2,46.41,92.82,0,0.0,0.0,18.56,111.38,Delivered,Credit Card,Desktop,12.8,0,,0,2025-03,1
O000221,C02079,2024-01-22,2024,1,Q1,Clothing & Apparel,Slim Fit Jeans,1,27.97,27.97,0,0.0,9.99,5.03,42.99,Delivered,Credit Card,Mobile,11.2,0,,0,2024-01,1
O000222,C03578,2021-08-04,2021,8,Q3,Beauty & Personal Care,Face Wash Gel,1,26.79,26.79,0,0.0,4.99,2.68,34.46,Delivered,Paypal,Mobile,20.9,0,,0,2021-08,1
O000223,C00565,2020-01-05,2020,1,Q1,Clothing & Apparel,Classic White Tee,2,37.19,74.38,0,0.0,6.99,7.44,88.81,Delivered,Credit Card,Mobile,10.1,1,4.1,0,2020-01,1
O000224,C04782,2022-06-06,2022,6,Q2,Toys & Games,Outdoor Frisbee,2,86.08,172.16,30,51.65,4.99,6.03,131.53,Delivered,Credit Card,Desktop,17.6,1,4.2,0,2022-06,1
O000225,C05700,2022-10-17,2022,10,Q4,Home & Kitchen,Non-stick Pan,3,62.32,186.96,0,0.0,3.99,37.39,228.34,Delivered,Debit Card,Desktop,4.2,0,,0,2022-10,1
O000226,C05997,2020-08-20,2020,8,Q3,Toys & Games,LEGO City Set,1,35.57,35.57,0,0.0,0.0,2.85,38.42,Delivered,Credit Card,Mobile,5.6,0,,0,2020-08,1
O000227,C02954,2023-07-22,2023,7,Q3,Clothing & Apparel,Casual Sneakers,1,67.93,67.93,0,0.0,4.99,12.23,85.15,Delivered,Paypal,Mobile,2.7,1,4.2,0,2023-07,1
O000228,C03907,2023-12-05,2023,12,Q4,Food & Grocery,Protein Powder Vanilla,1,51.88,51.88,0,0.0,6.99,4.15,63.02,Delivered,Upi / Digital Wallet,Desktop,76.3,0,,0,2023-12,1
O000229,C04659,2021-05-27,2021,5,Q2,Electronics,Bluetooth Speaker,1,169.67,169.67,0,0.0,4.99,8.48,183.14,Delivered,Credit Card,Mobile,5.5,1,3.6,0,2021-05,1
O000230,C00535,2026-02-11,2026,2,Q1,Home & Kitchen,Storage Containers,1,50.64,50.64,30,15.19,6.99,4.25,46.69,Returned,Upi / Digital Wallet,Desktop,7.7,0,,1,2026-02,0
O000231,C05957,2024-10-21,2024,10,Q4,Clothing & Apparel,Classic White Tee,1,101.99,101.99,10,10.2,4.99,0.0,96.78,Delivered,Buy Now Pay Later,Desktop,5.4,0,,0,2024-10,1
O000232,C07169,2020-07-18,2020,7,Q3,Clothing & Apparel,Hoodie Pullover,1,43.83,43.83,0,0.0,6.99,5.26,56.08,Delivered,Credit Card,Mobile,44.1,0,,0,2020-07,1
O000233,C07821,2021-08-24,2021,8,Q3,Health & Wellness,Collagen Peptides,4,8.56,34.24,0,0.0,0.0,6.85,41.09,Delivered,Credit Card,Tablet,7.9,0,,0,2021-08,1
O000234,C05763,2026-02-18,2026,2,Q1,Clothing & Apparel,Classic White Tee,1,58.51,58.51,15,8.78,9.99,4.97,64.69,Cancelled,Paypal,Tablet,18.5,0,,0,2026-02,0
O000235,C03358,2021-02-26,2021,2,Q1,Automotive,Dashcam 4K,4,37.59,150.36,0,0.0,3.99,27.06,181.41,Delivered,Credit Card,Desktop,11.3,1,4.9,0,2021-02,1
O000236,C03073,2023-03-21,2023,3,Q1,Home & Kitchen,Knife Set 8pc,1,106.81,106.81,30,32.04,4.99,0.0,79.76,Delivered,Paypal,Mobile,13.5,1,3.5,0,2023-03,1
O000237,C01382,2024-11-18,2024,11,Q4,Food & Grocery,Mixed Nuts 500g,1,6.7,6.7,0,0.0,9.99,0.54,17.23,Returned,Credit Card,Mobile,11.9,0,,1,2024-11,0
O000238,C03927,2021-03-04,2021,3,Q1,Beauty & Personal Care,Perfume Floral,3,46.17,138.51,0,0.0,0.0,27.7,166.21,Delivered,Credit Card,Desktop,7.8,1,4.5,0,2021-03,1
O000239,C00044,2023-08-03,2023,8,Q3,Books,Atomic Habits,1,17.19,17.19,0,0.0,6.99,0.0,24.18,Delivered,Upi / Digital Wallet,Mobile,5.8,0,,0,2023-08,1
O000240,C07718,2022-09-29,2022,9,Q3,Electronics,Smart Plug 4-Pack,2,82.06,164.12,5,8.21,4.99,31.18,192.08,Delivered,Credit Card,Mobile,5.9,1,4.7,0,2022-09,1
O000241,C00151,2020-05-23,2020,5,Q2,Jewelry & Accessories,Tote Bag Canvas,5,136.39,681.95,20,136.39,4.99,43.64,594.19,Delivered,Paypal,Tablet,2.5,1,4.7,0,2020-05,1
O000242,C07096,2022-06-08,2022,6,Q2,Office Supplies,Wireless Mouse,1,31.46,31.46,15,4.72,3.99,0.0,30.73,Delivered,Paypal,Mobile,5.6,0,,0,2022-06,1
O000243,C02364,2022-04-17,2022,4,Q2,Home & Kitchen,Air Fryer 5L,3,56.81,170.43,0,0.0,6.99,8.52,185.94,Delivered,Credit Card,Mobile,13.8,0,,0,2022-04,1
O000244,C02411,2023-09-23,2023,9,Q3,Clothing & Apparel,Formal Dress Shirt,1,68.36,68.36,5,3.42,3.99,12.99,81.92,Delivered,Upi / Digital Wallet,Mobile,1.8,0,,0,2023-09,1
O000245,C06687,2025-07-20,2025,7,Q3,Beauty & Personal Care,Hyaluronic Acid Moisturizer,1,27.23,27.23,30,8.17,6.99,2.29,28.34,Delivered,Debit Card,Tablet,21.6,1,4.4,0,2025-07,1
O000246,C03582,2022-03-09,2022,3,Q1,Health & Wellness,Collagen Peptides,2,64.99,129.98,20,26.0,6.99,18.72,129.69,Delivered,Credit Card,Mobile,26.9,0,,0,2022-03,1
O000247,C07795,2021-06-26,2021,6,Q2,Electronics,Mechanical Keyboard,1,178.36,178.36,5,8.92,0.0,8.47,177.91,Delivered,Credit Card,Mobile,24.5,0,,0,2021-06,1
O000248,C03061,2025-10-23,2025,10,Q4,Office Supplies,Standing Desk Converter,1,50.64,50.64,0,0.0,0.0,0.0,50.64,Delivered,Debit Card,Desktop,7.3,1,4.7,0,2025-10,1
O000249,C01111,2026-02-08,2026,2,Q1,Clothing & Apparel,Casual Sneakers,2,74.4,148.8,15,22.32,0.0,12.65,139.13,Delivered,Debit Card,Desktop,12.1,0,,0,2026-02,1
O000250,C07730,2020-11-16,2020,11,Q4,Home & Kitchen,Storage Containers,1,48.63,48.63,0,0.0,4.99,9.73,63.35,Delivered,Credit Card,Mobile,15.3,0,,0,2020-11,1
O000251,C03179,2023-12-18,2023,12,Q4,Beauty & Personal Care,Nail Kit,1,28.06,28.06,0,0.0,0.0,2.81,30.87,Delivered,Paypal,Desktop,19.6,1,4.2,0,2023-12,1
O000252,C03303,2025-05-27,2025,5,Q2,Home & Kitchen,Mattress Topper,1,76.91,76.91,10,7.69,6.99,5.54,81.75,Delivered,Paypal,Mobile,7.3,1,4.4,0,2025-05,1
O000253,C06643,2022-01-01,2022,1,Q1,Home & Kitchen,Mattress Topper,1,115.43,115.43,0,0.0,6.99,13.85,136.27,Delivered,Upi / Digital Wallet,Mobile,40.2,1,3.6,0,2022-01,1
O000254,C06829,2026-02-09,2026,2,Q1,Clothing & Apparel,Yoga Pants,2,164.52,329.04,5,16.45,0.0,37.51,350.1,Delivered,Debit Card,Mobile,7.8,0,,0,2026-02,1
O000255,C04282,2023-04-30,2023,4,Q2,Home & Kitchen,Knife Set 8pc,2,48.5,97.0,0,0.0,0.0,9.7,106.7,Delivered,Credit Card,Mobile,24.3,0,,0,2023-04,1
O000256,C07111,2020-06-29,2020,6,Q2,Jewelry & Accessories,Stud Earrings Gold,1,141.22,141.22,0,0.0,0.0,28.24,169.46,Delivered,Paypal,Mobile,21.8,1,3.7,0,2020-06,1
O000257,C02734,2021-01-05,2021,1,Q1,Jewelry & Accessories,Stud Earrings Gold,1,75.78,75.78,0,0.0,6.99,6.06,88.83,Delivered,Debit Card,Mobile,6.3,1,3.0,0,2021-01,1
O000258,C01311,2021-12-09,2021,12,Q4,Electronics,Mechanical Keyboard,1,101.53,101.53,0,0.0,0.0,0.0,101.53,Delivered,Upi / Digital Wallet,Mobile,10.4,1,4.5,0,2021-12,1
O000259,C04728,2025-04-06,2025,4,Q2,Clothing & Apparel,Yoga Pants,1,62.03,62.03,0,0.0,0.0,4.96,66.99,Delivered,Buy Now Pay Later,Desktop,11.9,0,,0,2025-04,1
O000260,C05743,2024-06-18,2024,6,Q2,Books,The Alchemist,2,72.83,145.66,15,21.85,0.0,12.38,136.19,Delivered,Paypal,Mobile,2.7,0,,0,2024-06,1
O000261,C07842,2023-01-17,2023,1,Q1,Automotive,Car Vacuum Cleaner,3,80.63,241.89,5,12.09,6.99,11.49,248.28,Delivered,Debit Card,Mobile,10.8,0,,0,2023-01,1
O000262,C04104,2024-12-26,2024,12,Q4,Beauty & Personal Care,Sunscreen SPF50,2,51.28,102.56,0,0.0,6.99,12.31,121.86,Delivered,Debit Card,Desktop,8.1,0,,0,2024-12,1
O000263,C02543,2025-05-03,2025,5,Q2,Clothing & Apparel,Casual Sneakers,2,125.46,250.92,0,0.0,0.0,30.11,281.03,Delivered,Debit Card,Mobile,8.4,0,,0,2025-05,1
O000264,C05454,2020-11-21,2020,11,Q4,Beauty & Personal Care,Hair Dryer Pro,3,42.92,128.76,0,0.0,3.99,25.75,158.5,Delivered,Credit Card,Desktop,12.6,0,,0,2020-11,1
O000265,C03493,2021-07-28,2021,7,Q3,Clothing & Apparel,Slim Fit Jeans,1,77.43,77.43,0,0.0,4.99,9.29,91.71,Delivered,Credit Card,Mobile,8.5,1,3.9,0,2021-07,1
